IdZone;IdCP;Code Postal;Commune;Actif
434;21114;33660;SAINT-ANTOINE-SUR-L'ISLE;0
434;21115;33660;SAINT-SAUVEUR-DE-PUYNORMAND;0
434;21116;33660;SAINT-SEURIN-SUR-L'ISLE;0
434;21117;33670;BLESIGNAC;0
434;21118;33670;CREON;0
434;21119;33670;CURSAN;0
434;21120;33670;LA SAUVE;0
434;21121;33670;LE POUT;0
434;21122;33670;MADIRAC;0
434;21123;33670;SADIRAC;0
434;21124;33670;SAINT-GENES-DE-LOMBAUD;0
434;21125;33670;SAINT-LEON;0
434;21126;33680;LACANAU;0
434;21127;33680;LE PORGE;0
434;21128;33680;LE TEMPLE;0
434;21129;33680;SAUMOS;0
434;21130;33690;CAUVIGNAC;0
434;21131;33690;COURS-LES-BAINS;0
434;21132;33690;GRIGNOLS;0
434;21133;33690;LABESCAU;0
434;21134;33690;LAVAZAN;0
434;21135;33690;MARIONS;0
434;21136;33690;MASSEILLES;0
434;21137;33690;SENDETS;0
434;21138;33690;SIGALENS;0
434;21139;33690;SILLAS;0
434;21140;33700;MERIGNAC;0
434;21141;33710;BAYON-SUR-GIRONDE;0
434;21142;33710;BOURG SUR GIRONDE;0
434;21143;33710;COMPS;0
434;21144;33710;GAURIAC;0
434;21145;33710;LANSAC;0
434;21146;33710;MOMBRIER;0
434;21147;33710;PRIGNAC-ET-MARCAMPS;0
434;21148;33710;PUGNAC;0
434;21149;33710;SAINT-CIERS-DE-CANESSE;0
434;21150;33710;SAINT-SEURIN-DE-BOURG;0
434;21151;33710;SAINT-TROJAN;0
434;21152;33710;SAMONAC;0
434;21153;33710;TAURIAC;0
434;21154;33710;TEUILLAC;0
434;21155;33710;VILLENEUVE;0
434;21156;33720;BARSAC;0
434;21157;33720;BUDOS;0
434;21158;33720;CERONS;0
434;21159;33720;GUILLOS;0
434;21160;33720;ILLATS;0
434;21161;33720;LANDIRAS;0
434;21162;33720;PODENSAC;0
434;21163;33720;SAINT-MICHEL-DE-RIEUFRET;0
434;21164;33720;VIRELADE;0
434;21165;33730;BALIZAC;0
434;21166;33730;NOAILLAN;0
434;21167;33730;POMPEJAC;0
434;21168;33730;PRECHAC;0
434;21169;33730;UZESTE;0
434;21170;33730;VILLANDRAUT;0
434;21171;33740;ARES;0
434;21172;33750;BARON;0
434;21173;33750;BEYCHAC-ET-CAILLAU;0
434;21174;33750;CADARSAC;0
434;21175;33750;CAMARSAC;0
434;21176;33540;SAUVETERRE-DE-GUYENNE;0
434;21177;33550;CAPIAN;0
434;21178;33550;HAUX;0
434;21179;33550;LANGOIRAN;0
434;21180;33550;LE TOURNE;0
